TransactionId,UserId,VisitYear,VisitMonth,VisitMode,AttractionId,Rating,ContinentId,RegionId,CountryId_x,CityId,CityName,Country,Region,Continent,AttractionCityId,AttractionTypeId,Attraction,AttractionAddress,AttractionType,AttractionCityName,CountryId_y,UserAvgRating,UserVisitCount,AttractionAvgRating,AttractionPopularity
16157,1923,2021,12,Solo,94,4,4,8,19,50,Ghana City 3,Ghana,West Africa,Africa,3,4,Park #94,Sri Lanka City 1 Main Road,Park,Sri Lanka City 1,2,4.1,10,3.5734265734265733,143
16158,14,2024,5,Couples,135,4,5,10,22,57,Fiji City 2,Fiji,Pacific Islands,Oceania,33,5,Religious Site #135,Canada-East City 3 Main Road,Religious Site,Canada-East City 3,13,4.166666666666667,6,3.449275362318841,138
16159,591,2019,10,Family,107,4,5,10,23,58,Samoa City 1,Samoa,Pacific Islands,Oceania,38,1,Beach #107,Canada-West City 2 Main Road,Beach,Canada-West City 2,15,3.6470588235294117,17,4.124031007751938,129
16160,1797,2021,2,Business,96,3,4,7,16,42,Kenya City 3,Kenya,East Africa,Africa,15,5,Religious Site #96,Indonesia City 3 Main Road,Religious Site,Indonesia City 3,6,3.375,8,3.3969465648854964,131
16161,988,2024,3,Friends,127,3,3,5,13,31,Canada-East City 1,Canada-East,North America East,North America,4,1,Beach #127,Sri Lanka City 2 Main Road,Beach,Sri Lanka City 2,2,3.7777777777777777,9,4.047244094488189,127
16162,1122,2020,7,Couples,9,4,1,2,4,9,Thailand City 1,Thailand,Southeast Asia,Asia,14,2,Museum #9,Indonesia City 2 Main Road,Museum,Indonesia City 2,6,3.7857142857142856,14,3.4705882352941178,153
16163,58,2019,9,Family,106,5,1,1,1,1,India City 1,India,South Asia,Asia,34,1,Beach #106,USA-West City 1 Main Road,Beach,USA-West City 1,14,4.2,5,4.041958041958042,143
16164,1525,2023,9,Business,88,3,3,5,13,32,Canada-East City 2,Canada-East,North America East,North America,17,7,Shopping #88,France City 2 Main Road,Shopping,France City 2,7,3.4166666666666665,12,3.2892561983471076,121
16165,506,2019,5,Business,117,3,5,9,20,51,Australia City 1,Australia,Australasia,Oceania,26,4,Park #117,Romania City 2 Main Road,Park,Romania City 2,11,3.75,4,3.6214285714285714,140
16166,1927,2020,11,Friends,34,4,2,4,11,25,Romania City 1,Romania,Eastern Europe,Europe,33,7,Shopping #34,Canada-East City 3 Main Road,Shopping,Canada-East City 3,13,3.25,8,3.1564625850340136,147
16167,749,2023,8,Family,90,4,1,2,6,13,Indonesia City 1,Indonesia,Southeast Asia,Asia,33,3,Historical Site #90,Canada-East City 3 Main Road,Historical Site,Canada-East City 3,13,3.6666666666666665,9,3.7238805970149254,134
16168,378,2024,4,Friends,43,4,3,5,13,31,Canada-East City 1,Canada-East,North America East,North America,20,3,Historical Site #43,Germany City 3 Main Road,Historical Site,Germany City 3,8,3.6666666666666665,15,3.8151260504201683,119
16169,1188,2019,6,Couples,18,4,2,3,8,20,Germany City 3,Germany,Western Europe,Europe,10,6,Adventure #18,Thailand City 2 Main Road,Adventure,Thailand City 2,4,3.6,10,3.699248120300752,133
16170,955,2021,4,Couples,87,3,4,8,18,46,Nigeria City 1,Nigeria,West Africa,Africa,42,5,Religious Site #87,Kenya City 3 Main Road,Religious Site,Kenya City 3,16,3.642857142857143,14,3.4065040650406506,123
16171,942,2023,2,Friends,4,4,1,2,6,15,Indonesia City 3,Indonesia,Southeast Asia,Asia,24,6,Adventure #4,Poland City 2 Main Road,Adventure,Poland City 2,10,4.0,6,3.734513274336283,113
16172,1900,2021,1,Family,14,5,1,1,1,2,India City 2,India,South Asia,Asia,51,2,Museum #14,Australia City 1 Main Road,Museum,Australia City 1,20,3.7,10,3.475806451612903,124
16173,729,2021,6,Family,80,3,2,3,9,22,Spain City 2,Spain,Western Europe,Europe,48,2,Museum #80,Ghana City 1 Main Road,Museum,Ghana City 1,19,3.8,10,3.5555555555555554,135
16174,796,2022,1,Couples,135,4,4,7,17,43,Tanzania City 1,Tanzania,East Africa,Africa,33,5,Religious Site #135,Canada-East City 3 Main Road,Religious Site,Canada-East City 3,13,3.75,12,3.449275362318841,138
16175,1249,2023,12,Family,108,4,2,3,9,22,Spain City 2,Spain,Western Europe,Europe,34,3,Historical Site #108,USA-West City 1 Main Road,Historical Site,USA-West City 1,14,3.8333333333333335,6,3.7482014388489207,139
16176,341,2019,11,Friends,3,4,1,2,5,12,Vietnam City 2,Vietnam,Southeast Asia,Asia,38,4,Park #3,Canada-West City 2 Main Road,Park,Canada-West City 2,15,3.5555555555555554,9,3.5846153846153848,130
16177,1658,2019,9,Couples,17,3,3,6,15,39,Canada-West City 3,Canada-West,North America West,North America,38,3,Historical Site #17,Canada-West City 2 Main Road,Historical Site,Canada-West City 2,15,3.6666666666666665,9,3.6315789473684212,152
16178,460,2019,10,Couples,65,4,1,1,3,8,Nepal City 3,Nepal,South Asia,Asia,19,4,Park #65,Germany City 2 Main Road,Park,Germany City 2,8,3.7777777777777777,9,3.5460992907801416,141
16179,484,2021,8,Business,65,3,3,5,13,33,Canada-East City 3,Canada-East,North America East,North America,19,4,Park #65,Germany City 2 Main Road,Park,Germany City 2,8,3.4545454545454546,11,3.5460992907801416,141
16180,22,2020,9,Solo,6,3,5,9,21,54,New Zealand City 2,New Zealand,Australasia,Oceania,33,8,Wildlife #6,Canada-East City 3 Main Road,Wildlife,Canada-East City 3,13,3.625,8,3.8507462686567164,134
16181,686,2021,11,Friends,39,4,4,7,17,44,Tanzania City 2,Tanzania,East Africa,Africa,44,6,Adventure #39,Tanzania City 2 Main Road,Adventure,Tanzania City 2,17,3.4,10,3.831858407079646,113
16182,1166,2020,7,Business,20,3,1,1,3,7,Nepal City 2,Nepal,South Asia,Asia,42,5,Religious Site #20,Kenya City 3 Main Road,Religious Site,Kenya City 3,16,3.7333333333333334,15,3.2666666666666666,105
16183,1410,2022,10,Friends,86,4,4,7,16,42,Kenya City 3,Kenya,East Africa,Africa,28,2,Museum #86,USA-East City 1 Main Road,Museum,USA-East City 1,12,3.8125,16,3.3863636363636362,132
16184,1798,2020,3,Family,99,4,4,8,18,46,Nigeria City 1,Nigeria,West Africa,Africa,40,1,Beach #99,Kenya City 1 Main Road,Beach,Kenya City 1,16,3.6666666666666665,12,3.9424460431654675,139
16185,1556,2024,11,Solo,59,2,4,7,17,43,Tanzania City 1,Tanzania,East Africa,Africa,26,7,Shopping #59,Romania City 2 Main Road,Shopping,Romania City 2,11,3.3,10,3.2222222222222223,117
16187,1651,2020,2,Couples,31,4,2,3,9,21,Spain City 1,Spain,Western Europe,Europe,28,6,Adventure #31,USA-East City 1 Main Road,Adventure,USA-East City 1,12,4.0,10,3.86013986013986,143
16188,390,2024,3,Friends,128,3,4,7,17,43,Tanzania City 1,Tanzania,East Africa,Africa,51,3,Historical Site #128,Australia City 1 Main Road,Historical Site,Australia City 1,20,3.7142857142857144,14,3.7416666666666667,120
16189,419,2022,2,Solo,1,3,4,7,17,45,Tanzania City 3,Tanzania,East Africa,Africa,55,6,Adventure #1,New Zealand City 3 Main Road,Adventure,New Zealand City 3,21,3.7142857142857144,7,3.8137931034482757,145
16190,717,2019,3,Family,76,3,4,8,19,49,Ghana City 2,Ghana,West Africa,Africa,38,7,Shopping #76,Canada-West City 2 Main Road,Shopping,Canada-West City 2,15,3.7,10,3.164285714285714,140
16191,1079,2019,10,Family,49,4,1,2,6,15,Indonesia City 3,Indonesia,Southeast Asia,Asia,12,4,Park #49,Vietnam City 2 Main Road,Park,Vietnam City 2,5,3.5,14,3.5441176470588234,136
16192,407,2019,10,Friends,68,4,3,6,15,39,Canada-West City 3,Canada-West,North America West,North America,26,2,Museum #68,Romania City 2 Main Road,Museum,Romania City 2,11,3.75,8,3.507936507936508,126
16193,1801,2023,12,Business,78,3,3,6,14,36,USA-West City 3,USA-West,North America West,North America,50,2,Museum #78,Ghana City 3 Main Road,Museum,Ghana City 3,19,3.5,12,3.46218487394958,119
16194,541,2022,2,Friends,97,2,4,8,18,46,Nigeria City 1,Nigeria,West Africa,Africa,7,5,Religious Site #97,Nepal City 2 Main Road,Religious Site,Nepal City 2,3,3.2857142857142856,7,3.449367088607595,158
16195,784,2024,7,Friends,140,3,1,2,6,15,Indonesia City 3,Indonesia,Southeast Asia,Asia,25,1,Beach #140,Romania City 1 Main Road,Beach,Romania City 1,11,3.2857142857142856,14,4.054421768707483,147
16196,1210,2020,10,Couples,85,4,5,10,22,56,Fiji City 1,Fiji,Pacific Islands,Oceania,40,1,Beach #85,Kenya City 1 Main Road,Beach,Kenya City 1,16,3.5555555555555554,9,3.992063492063492,126
16197,860,2019,12,Business,35,4,4,7,16,41,Kenya City 2,Kenya,East Africa,Africa,10,8,Wildlife #35,Thailand City 2 Main Road,Wildlife,Thailand City 2,4,4.125,8,3.8805970149253732,134
16198,808,2021,2,Business,79,4,2,4,11,25,Romania City 1,Romania,Eastern Europe,Europe,12,4,Park #79,Vietnam City 2 Main Road,Park,Vietnam City 2,5,4.0,13,3.5508474576271185,118
16199,1970,2019,8,Solo,77,4,1,2,6,14,Indonesia City 2,Indonesia,Southeast Asia,Asia,9,1,Beach #77,Thailand City 1 Main Road,Beach,Thailand City 1,4,3.5,14,4.094936708860759,158
16200,872,2019,1,Friends,130,4,3,5,13,32,Canada-East City 2,Canada-East,North America East,North America,55,1,Beach #130,New Zealand City 3 Main Road,Beach,New Zealand City 3,21,3.6666666666666665,9,4.151515151515151,132
16201,227,2023,2,Couples,85,5,4,7,16,41,Kenya City 2,Kenya,East Africa,Africa,40,1,Beach #85,Kenya City 1 Main Road,Beach,Kenya City 1,16,4.0,10,3.992063492063492,126
16202,1461,2021,11,Friends,131,4,5,10,22,57,Fiji City 2,Fiji,Pacific Islands,Oceania,18,8,Wildlife #131,Germany City 1 Main Road,Wildlife,Germany City 1,8,3.4166666666666665,12,3.9194630872483223,149
16203,1412,2024,12,Friends,98,2,5,9,20,51,Australia City 1,Australia,Australasia,Oceania,26,3,Historical Site #98,Romania City 2 Main Road,Historical Site,Romania City 2,11,3.5555555555555554,9,3.7152777777777777,144
16204,438,2022,3,Solo,86,4,1,2,5,11,Vietnam City 1,Vietnam,Southeast Asia,Asia,28,2,Museum #86,USA-East City 1 Main Road,Museum,USA-East City 1,12,3.4545454545454546,11,3.3863636363636362,132
16205,1701,2022,11,Family,50,4,3,6,14,36,USA-West City 3,USA-West,North America West,North America,28,6,Adventure #50,USA-East City 1 Main Road,Adventure,USA-East City 1,12,3.8,10,3.8461538461538463,130
16206,784,2024,11,Friends,39,4,1,2,6,15,Indonesia City 3,Indonesia,Southeast Asia,Asia,44,6,Adventure #39,Tanzania City 2 Main Road,Adventure,Tanzania City 2,17,3.2857142857142856,14,3.831858407079646,113
16207,302,2021,7,Business,15,3,3,6,14,36,USA-West City 3,USA-West,North America West,North America,49,4,Park #15,Ghana City 2 Main Road,Park,Ghana City 2,19,4.1,10,3.5867768595041323,121
16208,345,2020,3,Couples,83,3,5,9,20,51,Australia City 1,Australia,Australasia,Oceania,47,2,Museum #83,Nigeria City 2 Main Road,Museum,Nigeria City 2,18,3.6,10,3.5405405405405403,111
16209,1429,2023,9,Family,139,4,5,9,21,53,New Zealand City 1,New Zealand,Australasia,Oceania,40,6,Adventure #139,Kenya City 1 Main Road,Adventure,Kenya City 1,16,3.4615384615384617,13,3.7841726618705036,139
16210,433,2023,7,Business,2,2,2,4,11,26,Romania City 2,Romania,Eastern Europe,Europe,47,6,Adventure #2,Nigeria City 2 Main Road,Adventure,Nigeria City 2,18,3.3333333333333335,12,3.808,125
16211,940,2020,5,Business,143,3,2,4,11,27,Romania City 3,Romania,Eastern Europe,Europe,49,6,Adventure #143,Ghana City 2 Main Road,Adventure,Ghana City 2,19,3.1666666666666665,12,3.6492537313432836,134
16212,1469,2023,11,Business,129,3,5,9,20,52,Australia City 2,Australia,Australasia,Oceania,17,7,Shopping #129,France City 2 Main Road,Shopping,France City 2,7,3.2857142857142856,7,3.201388888888889,144
16213,1706,2024,8,Family,66,4,3,5,13,32,Canada-East City 2,Canada-East,North America East,North America,46,3,Historical Site #66,Nigeria City 1 Main Road,Historical Site,Nigeria City 1,18,3.2857142857142856,7,3.664,125
16214,980,2020,4,Family,48,3,4,7,16,42,Kenya City 3,Kenya,East Africa,Africa,47,2,Museum #48,Nigeria City 2 Main Road,Museum,Nigeria City 2,18,3.4615384615384617,13,3.481203007518797,133
16215,1815,2024,5,Solo,88,3,1,1,1,2,India City 2,India,South Asia,Asia,17,7,Shopping #88,France City 2 Main Road,Shopping,France City 2,7,3.4285714285714284,7,3.2892561983471076,121
16216,606,2019,4,Family,129,3,2,4,11,25,Romania City 1,Romania,Eastern Europe,Europe,17,7,Shopping #129,France City 2 Main Road,Shopping,France City 2,7,3.4166666666666665,12,3.201388888888889,144
16217,1745,2024,7,Family,5,4,5,9,21,54,New Zealand City 2,New Zealand,Australasia,Oceania,49,2,Museum #5,Ghana City 2 Main Road,Museum,Ghana City 2,19,3.625,8,3.3983050847457625,118
16218,501,2024,4,Friends,68,3,3,6,15,39,Canada-West City 3,Canada-West,North America West,North America,26,2,Museum #68,Romania City 2 Main Road,Museum,Romania City 2,11,3.75,12,3.507936507936508,126
16219,129,2024,8,Friends,8,4,5,9,21,55,New Zealand City 3,New Zealand,Australasia,Oceania,27,8,Wildlife #8,Romania City 3 Main Road,Wildlife,Romania City 3,11,3.4545454545454546,11,3.9022556390977443,133
16220,1451,2021,6,Couples,97,3,2,4,10,24,Poland City 2,Poland,Eastern Europe,Europe,7,5,Religious Site #97,Nepal City 2 Main Road,Religious Site,Nepal City 2,3,3.4285714285714284,7,3.449367088607595,158
16221,1514,2024,1,Friends,12,3,5,10,22,56,Fiji City 1,Fiji,Pacific Islands,Oceania,53,4,Park #12,New Zealand City 1 Main Road,Park,New Zealand City 1,21,3.3,20,3.6030534351145036,131
16222,1853,2022,1,Friends,48,4,4,7,17,45,Tanzania City 3,Tanzania,East Africa,Africa,47,2,Museum #48,Nigeria City 2 Main Road,Museum,Nigeria City 2,18,3.2222222222222223,9,3.481203007518797,133
16223,1844,2019,2,Friends,111,5,2,3,8,19,Germany City 2,Germany,Western Europe,Europe,33,4,Park #111,Canada-East City 3 Main Road,Park,Canada-East City 3,13,3.3333333333333335,12,3.5434782608695654,138
16224,205,2024,2,Couples,113,4,1,2,4,9,Thailand City 1,Thailand,Southeast Asia,Asia,18,8,Wildlife #113,Germany City 1 Main Road,Wildlife,Germany City 1,8,3.75,12,3.962121212121212,132
16225,1243,2024,1,Friends,35,4,2,4,11,27,Romania City 3,Romania,Eastern Europe,Europe,10,8,Wildlife #35,Thailand City 2 Main Road,Wildlife,Thailand City 2,4,3.8333333333333335,6,3.8805970149253732,134
16226,1409,2020,8,Friends,77,4,5,9,21,54,New Zealand City 2,New Zealand,Australasia,Oceania,9,1,Beach #77,Thailand City 1 Main Road,Beach,Thailand City 1,4,4.0,10,4.094936708860759,158
16227,1202,2020,8,Couples,28,5,3,6,14,36,USA-West City 3,USA-West,North America West,North America,45,3,Historical Site #28,Tanzania City 3 Main Road,Historical Site,Tanzania City 3,17,4.125,8,3.7936507936507935,126
16228,38,2022,1,Family,89,1,4,8,19,50,Ghana City 3,Ghana,West Africa,Africa,47,2,Museum #89,Nigeria City 2 Main Road,Museum,Nigeria City 2,18,3.3333333333333335,9,3.479338842975207,121
16229,91,2021,5,Business,2,5,1,1,3,8,Nepal City 3,Nepal,South Asia,Asia,47,6,Adventure #2,Nigeria City 2 Main Road,Adventure,Nigeria City 2,18,4.0,8,3.808,125
16230,1342,2022,4,Couples,123,4,3,5,13,31,Canada-East City 1,Canada-East,North America East,North America,51,5,Religious Site #123,Australia City 1 Main Road,Religious Site,Australia City 1,20,3.888888888888889,9,3.3576642335766422,137
16231,1713,2021,7,Business,4,2,4,8,19,50,Ghana City 3,Ghana,West Africa,Africa,24,6,Adventure #4,Poland City 2 Main Road,Adventure,Poland City 2,10,3.5454545454545454,11,3.734513274336283,113
16232,359,2020,8,Business,92,5,1,2,4,9,Thailand City 1,Thailand,Southeast Asia,Asia,30,8,Wildlife #92,USA-East City 3 Main Road,Wildlife,USA-East City 3,12,4.142857142857143,7,3.943661971830986,142
16233,93,2020,7,Business,61,1,4,7,16,40,Kenya City 1,Kenya,East Africa,Africa,50,7,Shopping #61,Ghana City 3 Main Road,Shopping,Ghana City 3,19,3.5,12,3.195804195804196,143
16234,809,2022,5,Solo,34,2,4,7,16,40,Kenya City 1,Kenya,East Africa,Africa,33,7,Shopping #34,Canada-East City 3 Main Road,Shopping,Canada-East City 3,13,3.5454545454545454,11,3.1564625850340136,147
16235,628,2021,1,Couples,82,3,1,1,3,6,Nepal City 1,Nepal,South Asia,Asia,48,6,Adventure #82,Ghana City 1 Main Road,Adventure,Ghana City 1,19,3.875,8,3.7111111111111112,135
16236,1966,2019,10,Business,22,3,5,10,22,56,Fiji City 1,Fiji,Pacific Islands,Oceania,5,8,Wildlife #22,Sri Lanka City 3 Main Road,Wildlife,Sri Lanka City 3,2,3.6666666666666665,6,3.85,160
16237,1852,2022,10,Friends,87,4,1,2,6,14,Indonesia City 2,Indonesia,Southeast Asia,Asia,42,5,Religious Site #87,Kenya City 3 Main Road,Religious Site,Kenya City 3,16,3.875,8,3.4065040650406506,123
16238,1117,2023,11,Family,97,3,5,10,22,57,Fiji City 2,Fiji,Pacific Islands,Oceania,7,5,Religious Site #97,Nepal City 2 Main Road,Religious Site,Nepal City 2,3,3.6666666666666665,9,3.449367088607595,158
16239,1900,2019,9,Family,69,3,1,1,1,2,India City 2,India,South Asia,Asia,48,5,Religious Site #69,Ghana City 1 Main Road,Religious Site,Ghana City 1,19,3.7,10,3.409448818897638,127
16240,458,2020,4,Friends,55,3,5,9,20,52,Australia City 2,Australia,Australasia,Oceania,14,5,Religious Site #55,Indonesia City 2 Main Road,Religious Site,Indonesia City 2,6,3.3,10,3.360294117647059,136
16241,1984,2021,9,Family,69,3,2,3,8,20,Germany City 3,Germany,Western Europe,Europe,48,5,Religious Site #69,Ghana City 1 Main Road,Religious Site,Ghana City 1,19,3.2857142857142856,7,3.409448818897638,127
16242,894,2024,11,Family,144,5,3,5,12,30,USA-East City 3,USA-East,North America East,North America,19,6,Adventure #144,Germany City 2 Main Road,Adventure,Germany City 2,8,3.769230769230769,13,3.7794117647058822,136
16243,953,2021,1,Family,113,5,4,7,17,43,Tanzania City 1,Tanzania,East Africa,Africa,18,8,Wildlife #113,Germany City 1 Main Road,Wildlife,Germany City 1,8,3.75,12,3.962121212121212,132
16245,355,2023,8,Friends,44,4,1,1,2,5,Sri Lanka City 3,Sri Lanka,South Asia,Asia,54,1,Beach #44,New Zealand City 2 Main Road,Beach,New Zealand City 2,21,3.5,10,3.8666666666666667,120
16246,389,2024,12,Couples,4,3,3,5,13,31,Canada-East City 1,Canada-East,North America East,North America,24,6,Adventure #4,Poland City 2 Main Road,Adventure,Poland City 2,10,3.2857142857142856,7,3.734513274336283,113
16247,976,2022,7,Business,36,4,3,5,13,32,Canada-East City 2,Canada-East,North America East,North America,44,3,Historical Site #36,Tanzania City 2 Main Road,Historical Site,Tanzania City 2,17,3.5555555555555554,9,3.625,128
16248,380,2020,11,Family,117,4,1,2,4,10,Thailand City 2,Thailand,Southeast Asia,Asia,26,4,Park #117,Romania City 2 Main Road,Park,Romania City 2,11,3.4,5,3.6214285714285714,140
16249,205,2023,10,Couples,129,4,1,2,4,9,Thailand City 1,Thailand,Southeast Asia,Asia,17,7,Shopping #129,France City 2 Main Road,Shopping,France City 2,7,3.75,12,3.201388888888889,144
16250,1211,2019,10,Couples,69,4,1,2,5,12,Vietnam City 2,Vietnam,Southeast Asia,Asia,48,5,Religious Site #69,Ghana City 1 Main Road,Religious Site,Ghana City 1,19,3.857142857142857,7,3.409448818897638,127
16251,1746,2023,2,Friends,104,5,2,3,8,20,Germany City 3,Germany,Western Europe,Europe,5,4,Park #104,Sri Lanka City 3 Main Road,Park,Sri Lanka City 3,2,3.5384615384615383,13,3.588235294117647,119
16252,140,2020,7,Friends,56,3,4,7,17,45,Tanzania City 3,Tanzania,East Africa,Africa,34,5,Religious Site #56,USA-West City 1 Main Road,Religious Site,USA-West City 1,14,3.5,12,3.3658536585365852,123
16253,1122,2023,9,Couples,72,4,1,2,4,9,Thailand City 1,Thailand,Southeast Asia,Asia,53,6,Adventure #72,New Zealand City 1 Main Road,Adventure,New Zealand City 1,21,3.7857142857142856,14,3.795774647887324,142
16254,1921,2022,2,Family,125,5,1,1,3,7,Nepal City 2,Nepal,South Asia,Asia,14,4,Park #125,Indonesia City 2 Main Road,Park,Indonesia City 2,6,4.111111111111111,9,3.4603174603174605,126
16255,810,2020,12,Couples,42,4,4,8,18,47,Nigeria City 2,Nigeria,West Africa,Africa,25,6,Adventure #42,Romania City 1 Main Road,Adventure,Romania City 1,11,3.3,10,3.769230769230769,130
16256,366,2021,9,Family,48,4,2,4,11,27,Romania City 3,Romania,Eastern Europe,Europe,47,2,Museum #48,Nigeria City 2 Main Road,Museum,Nigeria City 2,18,3.857142857142857,7,3.481203007518797,133
16257,160,2022,11,Business,21,5,1,2,6,15,Indonesia City 3,Indonesia,Southeast Asia,Asia,21,3,Historical Site #21,Spain City 1 Main Road,Historical Site,Spain City 1,9,3.9,10,3.6692913385826773,127
16258,1873,2023,8,Solo,33,3,4,8,19,49,Ghana City 2,Ghana,West Africa,Africa,3,3,Historical Site #33,Sri Lanka City 1 Main Road,Historical Site,Sri Lanka City 1,2,3.75,12,3.7615384615384615,130
16259,811,2021,11,Business,6,5,4,8,18,46,Nigeria City 1,Nigeria,West Africa,Africa,33,8,Wildlife #6,Canada-East City 3 Main Road,Wildlife,Canada-East City 3,13,3.5714285714285716,7,3.8507462686567164,134
16260,211,2019,11,Friends,123,3,2,3,7,17,France City 2,France,Western Europe,Europe,51,5,Religious Site #123,Australia City 1 Main Road,Religious Site,Australia City 1,20,3.6666666666666665,9,3.3576642335766422,137
