TransactionId,UserId,VisitYear,VisitMonth,VisitMode,AttractionId,Rating
18695,35,2023,3,Family,127,4.0
18696,1069,2021,2,Friends,46,3.0
18697,1565,2023,10,Solo,50,4.0
18698,78,2022,7,Couples,80,3.0
18699,1099,2022,9,Couples,29,3.0
18700,831,2021,12,Family,129,5.0
18701,1566,2021,4,Family,2,3.0
18702,441,2020,3,Family,128,4.0
18703,326,2024,2,Friends,94,3.0
18704,190,2021,1,Solo,134,3.0
18705,815,2024,1,SOLO,45,3.0
18706,976,2023,8,Business,136,3.0
18707,1839,2022,9,Couples,130,5.0
18708,932,2024,4,Couples,69,5.0
18709,344,2022,7,Solo,43,3.0
18710,1399,2023,3,Friends,30,3.0
18711,124,2023,9,Business,23,3.0
18712,691,2022,9,Family,88,3.0
18713,1307,2023,9,Solo,145,4.0
18714,508,2023,7,Couples,85,4.0
18715,1190,2020,11,Family,145,5.0
18716,907,2024,2,Family,114,4.0
18717,1905,2022,5,Business,103,4.0
18718,575,2019,1,Family,109,4.0
18719,1813,2019,10,Solo,140,4.0
18720,1252,2023,1,Business,129,3.0
18721,1499,2023,6,Family,25,
18722,338,2022,3,FRIENDS,88,3.0
18723,39,2022,9,Family,70,4.0
18724,1462,2024,5,Couples,132,3.0
18725,961,2024,7,Friends,31,5.0
18726,618,2023,12,Couples,123,4.0
18727,1793,2019,12,Couples,72,4.0
18728,653,2023,6,Couples,140,4.0
18729,868,2022,5,Solo,119,3.0
18730,1449,2023,4,Friends,52,3.0
18731,1925,2023,9,Business,127,3.0
18732,1798,2023,12,Couples,29,4.0
18733,1305,2024,8,Friends,1,4.0
18734,221,2019,7,Friends,77,4.0
18735,219,2024,12,Couples,59,3.0
18736,1386,2021,3,Friends,19,5.0
18737,1019,2020,1,Business,150,3.0
18738,267,2023,2,Business,6,3.0
18739,1392,2024,8,Solo,89,3.0
18740,1885,2019,11,Family,40,4.0
18741,131,2024,3,Business,45,3.0
18742,1652,2021,9,Family,32,4.0
18743,690,2024,11,Family,59,3.0
18744,796,2019,11,SOLO,101,3.0
18745,1435,2022,10,Business,49,2.0
18746,494,2022,5,Friends,109,4.0
18747,315,2023,8,Friends,68,3.0
18748,1928,2021,7,Friends,118,4.0
18749,697,2019,6,Friends,67,3.0
18750,340,2020,9,Friends,55,4.0
18751,1380,2020,9,Family,77,5.0
18752,434,2024,10,Business,103,3.0
18753,1552,2019,7,Solo,70,3.0
18754,141,2024,8,Couples,136,5.0
18755,1038,2022,4,COUPLES,78,4.0
18756,806,2022,6,Couples,45,5.0
18757,1914,2024,10,Couples,5,3.0
18758,1043,2023,10,Couples,59,3.0
18759,1851,2022,7,Couples,9,
18760,498,2023,7,Family,6,4.0
18761,947,2021,4,Family,56,3.0
18762,1628,2024,5,Solo,44,4.0
18763,321,2023,8,Family,133,3.0
18764,1856,2024,2,Solo,110,4.0
18765,1546,2022,1,Business,119,3.0
18766,1354,2022,8,Couples,82,4.0
18767,487,2021,9,BUSINESS,17,3.0
18768,1637,2024,12,Family,128,4.0
18769,1686,2022,6,Solo,75,4.0
18770,586,2019,2,COUPLES,65,3.0
18771,1175,2022,8,Friends,91,
18772,122,2019,4,Friends,25,5.0
18773,789,2022,2,Business,73,5.0
18774,302,2023,8,Family,91,5.0
18775,1113,2023,9,Business,105,1.0
18776,1098,2019,1,Couples,76,4.0
18777,1066,2021,9,Friends,150,
18778,1355,2021,7,Couples,149,5.0
18779,1850,2021,9,Solo,15,3.0
18780,394,2024,8,Friends,13,3.0
18781,429,2022,6,Couples,78,3.0
18782,431,2021,5,Family,125,3.0
18783,1857,2024,8,Family,77,3.0
18784,186,2022,3,Family,33,4.0
18785,63,2021,7,Family,85,4.0
18786,321,2022,10,Couples,142,5.0
18787,1539,2024,3,Solo,26,4.0
18788,1160,2021,2,Business,67,3.0
18789,1840,2022,1,Family,96,3.0
18790,409,2020,7,Business,59,1.0
18791,789,2019,5,FAMILY,7,3.0
18792,1111,2019,8,Couples,101,4.0
18793,147,2021,10,Business,112,3.0
18794,1838,2023,12,Business,99,3.0
18795,1610,2020,4,Solo,100,2.0
18796,288,2024,2,Business,99,3.0
18797,1686,2019,9,Couples,50,
18798,898,2023,1,Family,3,3.0
18799,673,2020,8,Business,149,2.0
18800,1893,2019,4,Solo,31,3.0
18801,1038,2023,5,Business,125,3.0
18802,455,2022,2,Solo,82,4.0
18803,1619,2022,1,Business,81,3.0
18804,1432,2024,3,Family,4,4.0
18805,385,2022,6,Friends,149,5.0
18806,1355,2024,4,Business,80,2.0
18807,1258,2021,5,Friends,125,3.0
18808,551,2021,2,Family,117,4.0
18809,862,2021,2,Family,21,4.0
18810,1679,2021,9,Couples,143,3.0
18811,349,2024,10,Couples,89,5.0
18812,1445,2022,9,Friends,28,3.0
18813,1663,2024,12,Business,88,3.0
18814,1874,2020,9,Couples,93,4.0
18815,650,2023,2,Couples,98,5.0
18816,534,2019,9,Couples,49,3.0
18817,1869,2020,3,Couples,142,4.0
18818,926,2019,10,Business,36,3.0
18819,1138,2024,8,Couples,74,3.0
18820,1027,2020,11,Family,126,3.0
18821,1030,2023,12,Family,12,3.0
18822,1250,2021,9,Solo,61,3.0
18823,847,2019,12,Family,72,3.0
18824,785,2021,7,Family,116,4.0
18825,802,2021,12,Business,119,3.0
18826,1313,2022,2,Friends,120,4.0
18827,1636,2020,6,Family,54,3.0
18828,1111,2023,10,Friends,74,3.0
18829,1356,2023,12,Couples,5,4.0
18830,827,2019,11,Family,124,3.0
18831,1548,2022,5,Friends,46,3.0
18832,788,2022,8,Couples,71,5.0
18833,843,2020,2,Family,103,3.0
18834,111,2023,2,Business,117,4.0
18835,523,2020,9,Couples,13,4.0
18836,1477,2024,4,Couples,116,3.0
18837,174,2021,7,Couples,57,4.0
18838,448,2021,3,Business,63,4.0
18839,1554,2022,10,Friends,20,3.0
18840,1747,2022,2,Friends,108,3.0
18841,831,2022,8,Friends,72,4.0
18842,814,2023,9,SOLO,16,3.0
18843,1019,2020,10,Family,22,5.0
18844,1541,2023,4,Friends,109,4.0
18845,939,2022,5,Family,17,4.0
18846,347,2020,7,Friends,79,3.0
18847,863,2024,4,Family,105,3.0
18848,510,2024,9,Friends,137,4.0
18849,1368,2020,10,Couples,24,4.0
18850,286,2023,10,Family,45,3.0
18851,1218,2022,6,Family,24,3.0
18852,260,2023,8,Couples,132,3.0
18853,1945,2021,3,Family,89,3.0
18854,1281,2020,3,Couples,148,5.0
18855,278,2020,5,Family,7,3.0
18856,1918,2019,3,Family,106,4.0
18857,1148,2024,10,Family,5,3.0
18858,1214,2020,4,Family,17,4.0
18859,127,2024,12,Family,65,3.0
18860,376,2020,5,Family,56,3.0
18861,1616,2021,10,Solo,55,3.0
18862,936,2024,1,Business,11,3.0
18863,1233,2021,9,Friends,82,5.0
18864,1975,2023,6,Business,52,4.0
18865,857,2019,10,Family,150,3.0
18866,762,2024,3,Couples,119,4.0
18867,1605,2022,3,Friends,66,4.0
18868,133,2023,11,BUSINESS,115,3.0
18869,911,2019,7,Friends,87,3.0
18870,1710,2024,7,Family,75,4.0
18871,456,2021,8,Couples,138,4.0
18872,609,2020,5,Solo,89,3.0
18873,946,2019,12,Couples,73,4.0
18874,149,2019,7,Couples,85,4.0
18875,142,2023,1,Family,118,5.0
18876,503,2020,4,Couples,112,
18877,1796,2024,12,Friends,83,3.0
18878,444,2020,6,Business,27,4.0
18879,1462,2019,9,Family,96,4.0
18880,853,2024,1,Family,65,4.0
18881,1521,2023,1,Friends,140,5.0
18882,661,2022,3,Couples,137,3.0
18883,1749,2023,7,Business,1,4.0
18884,742,2023,8,Friends,150,3.0
18885,1584,2020,1,Business,136,3.0
18886,1663,2021,12,Family,137,4.0
18887,864,2024,8,Friends,75,5.0
18888,1334,2023,5,Solo,41,3.0
18889,238,2022,6,Couples,92,4.0
18890,993,2020,7,Friends,133,4.0
18891,747,2022,10,Friends,68,4.0
18892,1909,2019,2,SOLO,148,3.0
18893,1869,2023,7,Friends,40,3.0
18894,1567,2020,7,Business,128,3.0
18895,1899,2020,10,Solo,10,2.0
18896,1952,2022,5,Business,126,3.0
18897,1536,2019,5,Couples,142,3.0
18898,1188,2023,10,Couples,106,3.0
18899,409,2021,11,Family,94,3.0
18900,1631,2022,10,Couples,62,3.0
18901,389,2023,11,Business,132,3.0
18902,371,2023,2,Friends,19,3.0
18903,1760,2024,8,Family,44,4.0
18904,229,2020,9,Family,20,2.0
18905,284,2021,4,Friends,42,4.0
18906,1022,2019,6,Solo,79,4.0
18907,1169,2020,12,Couples,51,3.0
18908,92,2022,2,Couples,64,4.0
18909,757,2019,10,Solo,35,2.0
18910,451,2021,4,Family,53,3.0
18911,605,2024,11,Couples,75,4.0
18912,362,2019,7,Couples,33,4.0
18913,1355,2020,1,Solo,141,5.0
18914,946,2020,2,Family,135,4.0
18915,1920,2024,10,FRIENDS,132,4.0
18916,17,2023,10,Family,1,3.0
18917,1556,2020,3,Family,75,4.0
18918,1820,2023,8,Friends,120,3.0
18919,973,2019,7,Couples,53,5.0
18920,1399,2023,1,Friends,35,4.0
18921,882,2020,9,Family,92,4.0
18922,1191,2023,2,Friends,1,2.0
18923,1816,2021,5,Family,92,2.0
18924,1061,2023,1,Couples,68,5.0
18925,1157,2021,3,Friends,103,5.0
18926,1974,2022,12,Friends,103,4.0
18927,994,2024,7,Friends,81,5.0
18928,347,2023,9,Family,88,3.0
18929,1366,2022,4,Family,5,3.0
18930,1386,2024,1,Business,148,4.0
18931,475,2019,8,Business,12,3.0
18932,1458,2023,3,Solo,147,3.0
18933,128,2022,2,Friends,147,4.0
18934,641,2020,6,Family,108,4.0
18935,1711,2021,5,Family,112,3.0
18936,1236,2021,2,Business,5,2.0
18937,1215,2023,8,Family,143,4.0
18938,1242,2022,6,Solo,80,4.0
18939,330,2023,12,Family,51,
18940,1923,2022,2,Family,101,4.0
18941,597,2024,6,Couples,81,3.0
18942,1573,2023,10,Business,55,3.0
18943,1980,2022,6,Couples,49,5.0
18944,482,2019,3,Business,18,3.0
18945,1269,2021,12,Family,137,4.0
18946,85,2019,4,Solo,100,4.0
18947,1273,2021,12,Couples,44,4.0
18948,883,2024,11,Friends,109,3.0
18949,145,2021,9,Business,105,3.0
18950,1345,2023,10,Family,21,3.0
18951,1938,2021,7,Family,27,4.0
18952,167,2022,9,COUPLES,35,4.0
18953,1786,2019,4,Business,16,3.0
18954,1688,2023,1,Couples,124,4.0
18955,1096,2020,8,Business,24,3.0
18956,1803,2021,10,Friends,122,4.0
18957,619,2024,11,Business,80,3.0
18958,1441,2020,10,Business,18,4.0
18959,1397,2024,12,Friends,127,
18960,1161,2023,8,COUPLES,27,5.0
18961,1667,2019,3,Couples,150,4.0
18962,1753,2021,3,COUPLES,3,4.0
18963,1573,2024,4,FRIENDS,94,4.0
18964,1177,2021,12,Solo,48,3.0
18965,1955,2023,11,Solo,81,4.0
18966,1112,2024,9,Couples,126,3.0
18967,1274,2019,11,Couples,119,4.0
18968,378,2023,5,FRIENDS,43,5.0
18969,643,2024,9,Friends,10,3.0
18970,1810,2022,3,Couples,43,4.0
18971,996,2024,2,Family,122,4.0
18972,1023,2023,8,Couples,78,3.0
18973,1633,2022,9,Business,114,2.0
18974,653,2019,8,Family,75,3.0
18975,531,2023,6,Friends,80,3.0
18976,18,2024,8,Friends,10,3.0
18977,463,2020,5,Business,4,3.0
18978,1025,2019,4,Couples,106,5.0
18979,1450,2022,4,Business,31,3.0
18980,659,2024,5,Couples,55,4.0
18981,889,2023,4,Couples,56,3.0
18982,444,2023,2,Business,95,4.0
18983,1634,2022,7,Friends,142,4.0
18984,1050,2021,5,Friends,114,4.0
18985,288,2020,2,Solo,96,2.0
18986,1220,2023,11,Friends,126,3.0
18987,672,2022,7,FRIENDS,77,5.0
18988,1731,2023,2,Friends,22,3.0
18989,537,2024,1,Family,74,3.0
18990,1730,2024,2,Couples,147,4.0
18991,1396,2024,5,Couples,117,4.0
18992,271,2021,3,Family,53,4.0
18993,1519,2019,12,Family,49,4.0
18994,1442,2022,6,Business,138,3.0
18995,913,2021,9,Family,15,3.0
18996,322,2024,3,Friends,140,4.0
18997,957,2019,1,Business,102,4.0
18998,1218,2024,5,Couples,122,3.0
18999,265,2022,9,Solo,50,4.0
19000,683,2019,10,Couples,98,4.0
19001,1404,2020,3,Business,49,3.0
19002,1106,2019,4,Family,3,3.0
19003,1985,2024,6,Solo,69,2.0
19004,434,2022,5,Couples,147,4.0
19005,1556,2022,4,Couples,37,3.0
19006,851,2022,12,Family,25,4.0
19007,447,2021,12,Family,139,4.0
19008,1903,2020,5,Friends,137,3.0
19009,1247,2023,1,Solo,128,3.0
19010,1071,2019,5,Friends,147,3.0
19011,590,2020,11,Couples,149,4.0
19012,1763,2024,11,Friends,138,4.0
19013,61,2019,9,Family,145,4.0
19014,231,2024,9,Family,112,4.0
19015,360,2019,5,Family,48,4.0
19016,1307,2021,6,Family,69,5.0
19017,206,2022,11,Family,58,4.0
19018,1595,2019,3,Friends,77,4.0
19019,392,2024,5,BUSINESS,105,2.0
19020,1353,2024,11,Family,37,3.0
19021,1592,2020,9,Couples,3,4.0
19022,1758,2020,2,Couples,91,5.0
19023,586,2023,10,Family,150,3.0
19024,150,2021,1,Solo,130,4.0
19025,1515,2019,4,Couples,2,4.0
19026,898,2023,12,Friends,90,4.0
19027,1898,2021,1,Couples,80,3.0
19028,377,2021,3,Couples,64,4.0
19029,1149,2022,11,Family,101,4.0
19030,239,2022,9,Business,64,4.0
19031,971,2023,3,FRIENDS,138,4.0
19032,3,2023,5,FAMILY,137,5.0
19033,1501,2024,12,Family,97,4.0
19034,1210,2024,8,Friends,69,4.0
19035,195,2022,4,Family,90,4.0
19036,999,2022,2,Family,136,4.0
19037,857,2021,5,COUPLES,46,3.0
19038,1348,2022,4,Friends,131,3.0
19039,998,2019,6,Friends,89,3.0
19040,918,2021,1,Family,10,3.0
19041,1663,2020,6,Business,113,3.0
19042,1039,2022,3,Friends,31,4.0
19043,1629,2024,12,Family,78,5.0
19044,1771,2021,4,Couples,143,3.0
19045,1697,2022,3,Family,117,4.0
19046,1912,2021,4,Family,105,3.0
19047,1396,2021,8,Friends,11,3.0
19048,1124,2023,9,Family,129,5.0
19049,1062,2020,4,Family,51,4.0
19050,410,2024,9,Friends,8,4.0
19051,1656,2019,2,Friends,144,4.0
19052,1387,2020,3,Business,29,5.0
19053,1747,2023,4,BUSINESS,49,3.0
19054,1403,2019,9,Family,22,5.0
19055,961,2021,7,Friends,94,4.0
19056,591,2021,6,Business,131,4.0
19057,1972,2024,8,Friends,78,3.0
19058,1468,2019,3,Business,131,3.0
19059,1750,2021,4,Family,141,4.0
19060,1171,2021,9,Friends,131,5.0
19061,1021,2023,12,Business,25,3.0
19062,69,2022,1,Friends,31,4.0
19063,139,2019,5,Friends,45,4.0
19064,1414,2024,11,Business,96,3.0
19065,449,2019,10,Couples,130,5.0
19066,165,2023,4,Friends,47,3.0
19067,1553,2020,1,Solo,100,4.0
19068,1242,2019,7,Family,29,4.0
19069,223,2020,9,Business,82,4.0
19070,1000,2024,4,Couples,117,4.0
19071,940,2024,4,Couples,60,4.0
19072,8,2022,9,Family,25,2.0
19073,1210,2023,7,Friends,62,3.0
19074,794,2024,4,Family,115,3.0
19075,1757,2021,11,Friends,141,4.0
19076,232,2023,11,Business,93,3.0
19077,1695,2022,9,Couples,101,3.0
19078,13,2020,12,Couples,63,4.0
19079,1529,2022,5,Friends,140,4.0
19080,1566,2019,2,Family,131,4.0
19081,816,2022,9,Friends,146,4.0
19082,562,2020,7,Couples,130,4.0
19083,285,2019,5,Friends,83,5.0
19084,680,2023,4,Family,145,4.0
19085,1340,2021,1,Couples,92,4.0
19086,1450,2021,3,Friends,91,4.0
19087,363,2019,8,Couples,99,4.0
19088,23,2019,3,FRIENDS,28,3.0
19089,1123,2024,12,Family,126,4.0
19090,1162,2022,6,Family,55,4.0
19091,1962,2021,2,Family,99,4.0
19092,1523,2022,8,Solo,127,4.0
19093,1101,2023,9,Family,18,3.0
19094,1184,2019,3,Business,46,4.0
19095,1292,2024,11,Solo,142,3.0
19096,904,2022,9,Couples,55,4.0
19097,1356,2020,8,Family,100,4.0
19098,391,2020,2,Friends,85,5.0
19099,1661,2019,6,Business,131,2.0
19100,1724,2020,12,Couples,77,5.0
19101,870,2021,3,Friends,64,5.0
19102,914,2020,12,Business,3,4.0
19103,996,2023,3,Family,72,4.0
19104,1635,2020,8,Couples,88,4.0
19105,352,2021,5,Couples,104,5.0
19106,684,2022,1,Friends,118,3.0
19107,1230,2019,8,Solo,117,4.0
19108,1387,2020,6,Family,69,4.0
19109,592,2019,4,Couples,12,5.0
19110,235,2023,3,Business,39,4.0
19111,1016,2023,6,Family,62,4.0
19112,1278,2019,2,Friends,147,2.0
19113,1534,2023,8,Friends,116,3.0
19114,6,2023,2,Couples,135,4.0
19115,36,2019,3,Couples,149,4.0
19116,774,2019,7,Family,20,2.0
19117,1128,2023,9,Friends,2,
19118,8,2020,5,Family,87,3.0
19119,347,2021,8,Family,40,3.0
19120,838,2022,12,Friends,131,4.0
19121,559,2019,8,Business,70,4.0
19122,1422,2021,10,Family,2,3.0
19123,70,2021,6,Business,34,3.0
19124,1777,2023,4,Couples,52,3.0
19125,339,2023,5,Business,5,3.0
19126,882,2020,5,Family,48,4.0
19127,1974,2022,7,Solo,81,3.0
19128,1326,2021,2,Business,134,3.0
19129,1998,2021,10,Family,98,5.0
19130,40,2023,2,Friends,14,3.0
19131,1440,2020,9,Friends,63,4.0
19132,152,2022,6,FAMILY,116,3.0
19133,1224,2021,9,Friends,56,5.0
19134,652,2022,3,Business,85,4.0
19135,1555,2021,3,Friends,148,3.0
19136,249,2024,4,Friends,21,3.0
19137,1794,2021,10,Family,72,3.0
19138,962,2019,4,Business,92,5.0
19139,1039,2021,5,Couples,120,4.0
19140,1143,2020,2,Couples,126,5.0
19141,71,2021,3,Business,44,4.0
19142,621,2024,11,Friends,71,3.0
19143,1419,2019,2,Couples,125,3.0
19144,1922,2019,11,Couples,126,4.0
19145,1970,2020,10,Friends,124,3.0
19146,1072,2021,12,Couples,101,4.0
19147,517,2019,8,Family,41,4.0
19148,956,2023,9,Business,56,1.0
19149,927,2022,11,Solo,99,4.0
19150,795,2023,9,Solo,39,4.0
19151,723,2021,7,Couples,103,3.0
19152,1737,2024,6,Couples,78,4.0
19153,781,2023,11,Friends,67,4.0
19154,59,2024,4,Friends,54,3.0
19155,1443,2019,7,Couples,117,4.0
19156,1331,2023,1,Family,70,4.0
19157,757,2021,8,Couples,47,5.0
19158,1260,2020,2,Couples,58,3.0
19159,1883,2020,1,FAMILY,73,5.0
19160,1849,2020,4,Couples,93,4.0
19161,1580,2019,9,FAMILY,149,4.0
19162,1167,2021,10,Couples,52,4.0
19163,56,2023,8,Business,27,3.0
19164,1025,2021,8,Business,147,3.0
19165,1638,2019,3,Couples,23,4.0
19166,1690,2023,2,Family,136,4.0
19167,1546,2020,2,Couples,22,5.0
19168,1974,2024,1,Family,55,4.0
19169,1033,2021,5,Friends,150,3.0
19170,220,2019,9,Friends,25,5.0
19171,994,2020,1,Solo,24,3.0
19172,638,2023,5,Couples,92,4.0
19173,1672,2024,8,Solo,29,4.0
19174,1555,2021,1,Friends,4,2.0
19175,850,2024,7,COUPLES,105,3.0
19176,777,2020,5,Couples,144,4.0
19177,319,2021,12,Couples,114,4.0
19178,87,2021,6,Friends,145,4.0
19179,626,2020,7,Family,80,2.0
19180,483,2021,11,COUPLES,93,3.0
19181,531,2021,9,Friends,148,3.0
19182,1997,2023,7,Friends,76,3.0
19183,1363,2021,8,Family,6,4.0
19184,1103,2019,5,Couples,36,4.0
19185,358,2021,9,Couples,94,4.0
19186,1683,2024,4,Friends,129,3.0
19187,1290,2019,4,Friends,91,4.0
19188,1030,2024,10,Family,61,3.0
19189,932,2019,5,Friends,49,3.0
19190,1106,2019,7,Couples,103,4.0
19191,1680,2019,2,Family,135,3.0
19192,1441,2020,5,Couples,42,4.0
19193,970,2021,8,Solo,83,3.0
19194,1336,2023,7,Family,65,3.0
19195,1860,2022,4,Couples,37,3.0
19196,653,2022,1,Couples,61,3.0
19197,1801,2024,7,SOLO,14,4.0
19198,1214,2019,5,Solo,80,3.0
19199,371,2020,12,Friends,17,4.0
19200,1934,2024,1,FAMILY,72,3.0
19201,1373,2023,9,Family,135,2.0
19202,772,2019,5,Friends,22,4.0
19203,430,2020,4,Business,38,2.0
19204,1832,2021,9,Business,109,3.0
19205,1647,2019,7,Couples,137,4.0
19206,90,2022,1,Couples,144,4.0
19207,1272,2022,8,Family,19,4.0
19208,230,2021,3,COUPLES,36,3.0
19209,589,2020,11,Family,148,3.0
19210,1137,2021,3,Friends,76,3.0
19211,499,2024,10,Friends,126,5.0
19212,1025,2023,4,Family,3,4.0
19213,860,2024,4,Couples,18,4.0
19214,1163,2022,1,Couples,31,5.0
19215,1602,2019,12,Family,13,4.0
19216,311,2019,7,Business,134,3.0
19217,1593,2020,2,Friends,121,4.0
19218,445,2022,1,Family,59,4.0
19219,67,2020,4,FAMILY,12,4.0
19220,893,2020,6,Family,16,4.0
19221,605,2024,1,Business,40,2.0
19222,370,2019,5,Friends,110,3.0
19223,846,2019,4,Family,121,4.0
19224,1738,2021,11,Family,81,4.0
19225,1172,2023,5,Friends,137,4.0
19226,1456,2023,2,Couples,140,5.0
19227,300,2020,3,Family,116,3.0
19228,152,2020,10,Friends,12,3.0
19229,671,2022,1,Solo,134,4.0
19230,1549,2024,2,Friends,137,3.0
19231,1772,2020,1,Business,84,4.0
19232,204,2024,1,Family,90,4.0
19233,954,2023,12,Family,117,4.0
19234,794,2020,12,Business,89,3.0
19235,1489,2023,9,Friends,52,4.0
19236,412,2022,2,Couples,105,4.0
19237,970,2019,9,FAMILY,118,2.0
19238,1700,2021,10,Couples,22,5.0
19239,930,2020,10,Couples,102,4.0
19240,1563,2019,9,Couples,26,5.0
19241,1244,2021,9,Couples,87,4.0
19242,1195,2023,6,Solo,17,
19243,519,2022,1,Friends,149,4.0
19244,1985,2019,10,Business,101,4.0
19245,500,2023,12,Couples,71,3.0
19246,1862,2019,7,Solo,76,3.0
19247,1979,2021,6,Family,93,4.0
19248,1023,2022,12,Family,19,4.0
19249,1738,2024,6,Family,77,3.0
19250,1431,2023,5,Couples,108,4.0
19251,1476,2020,11,Couples,40,3.0
19252,138,2021,12,Couples,72,5.0
19253,275,2024,3,Friends,50,3.0
19254,140,2020,4,Couples,25,4.0
19255,61,2024,4,Family,147,3.0
19256,1672,2022,2,Solo,89,3.0
19257,351,2022,11,Family,59,3.0
19258,13,2022,12,Couples,51,4.0
19259,1876,2024,7,Family,102,4.0
19260,558,2023,9,Couples,17,3.0
19261,1633,2021,6,Friends,86,3.0
19262,1922,2022,12,Family,35,4.0
19263,1047,2023,12,Couples,134,4.0
19264,1854,2022,9,Family,118,3.0
19265,1938,2019,11,Family,114,3.0
19266,289,2024,2,Friends,22,5.0
19267,294,2020,11,Couples,13,4.0
19268,740,2022,6,Family,69,3.0
19269,1119,2022,3,SOLO,54,3.0
19270,1573,2019,12,Couples,109,4.0
19271,367,2024,11,Friends,107,5.0
19272,387,2019,2,Family,60,4.0
19273,613,2024,8,Business,25,3.0
19274,543,2024,11,Solo,49,3.0
19275,1881,2022,9,Friends,76,3.0
19276,792,2024,6,Family,39,4.0
19277,1737,2024,1,Family,48,4.0
19278,112,2024,6,Couples,37,4.0
19279,204,2023,7,Couples,10,4.0
19280,1608,2024,11,Friends,91,4.0
19281,500,2023,3,Family,150,4.0
19282,166,2024,3,Couples,143,4.0
19283,1190,2019,12,Friends,140,3.0
19284,295,2021,11,Family,99,4.0
19285,123,2021,7,Couples,113,5.0
19286,813,2024,6,Couples,10,2.0
19287,1101,2021,8,Solo,31,3.0
19288,1055,2021,2,Couples,106,5.0
19289,1169,2023,3,Couples,149,5.0
19290,48,2022,7,Family,137,4.0
19291,582,2022,6,Family,95,4.0
19292,687,2024,3,Family,17,5.0
19293,587,2023,7,Solo,145,3.0
19294,1119,2023,8,Couples,48,3.0
19295,459,2024,10,Business,7,3.0
19296,1264,2019,8,Solo,116,3.0
19297,1872,2022,8,Couples,27,4.0
19298,1322,2019,7,Solo,46,4.0
19299,778,2023,2,Friends,102,5.0
19300,870,2019,5,Friends,145,4.0
19301,1171,2022,6,Business,137,3.0
19302,1448,2023,7,Business,25,3.0
19303,604,2022,4,Couples,27,4.0
19304,77,2019,9,Family,122,4.0
19305,1406,2021,7,FRIENDS,48,4.0
19306,1324,2023,4,Couples,12,3.0
19307,203,2024,6,BUSINESS,89,3.0
19308,1254,2024,9,Business,99,3.0
19309,144,2023,1,Family,150,4.0
19310,1287,2020,5,BUSINESS,73,3.0
19311,1489,2023,3,Friends,120,3.0
19312,32,2020,4,Couples,81,3.0
19313,1454,2020,8,Family,139,4.0
19314,241,2020,3,Friends,74,3.0
19315,531,2021,7,Family,102,3.0
19316,1410,2024,5,Friends,145,4.0
19317,711,2024,1,Friends,132,4.0
19318,1955,2024,11,Couples,61,4.0
19319,1915,2024,8,Business,77,4.0
19320,1974,2019,4,Friends,89,3.0
19321,209,2024,7,Family,19,4.0
19322,353,2024,12,Solo,36,3.0
19323,367,2023,2,Business,107,4.0
19324,1171,2019,11,Solo,11,5.0
19325,861,2023,1,Solo,91,3.0
19326,1492,2023,11,COUPLES,73,4.0
19327,565,2019,5,Business,73,4.0
19328,400,2020,4,Couples,127,3.0
19329,1299,2023,10,Family,42,4.0
19330,1235,2020,2,Couples,119,4.0
19331,1382,2021,2,Business,118,3.0
19332,625,2022,6,Friends,149,3.0
19333,1053,2024,12,Couples,124,4.0
19334,1857,2020,4,Friends,77,5.0
19335,1223,2019,7,COUPLES,55,3.0
19336,1865,2024,5,Friends,118,2.0
19337,867,2024,10,Couples,140,5.0
19338,90,2024,11,Business,43,3.0
19339,1521,2021,12,Friends,56,3.0
19340,921,2023,4,Couples,75,3.0
19341,85,2019,4,Couples,17,3.0
19342,278,2022,12,Family,48,4.0
19343,626,2022,7,Family,25,4.0
19344,382,2022,4,Family,116,3.0
19345,1369,2023,5,Business,75,3.0
19346,1223,2024,3,Solo,91,5.0
19347,660,2023,2,Business,12,4.0
19348,170,2019,5,Friends,87,3.0
19349,158,2023,10,Friends,108,5.0
19350,1892,2023,8,Couples,104,3.0
19351,691,2022,1,Family,120,4.0
19352,215,2022,1,FAMILY,18,5.0
19353,1423,2019,11,Family,83,3.0
19354,1740,2020,10,Friends,73,4.0
19355,244,2024,10,Family,135,3.0
19356,1890,2019,11,Friends,104,3.0
19357,1450,2024,8,Couples,144,4.0
19358,505,2020,5,Family,4,3.0
19359,1551,2023,8,Family,68,3.0
19360,840,2020,8,Solo,106,4.0
19361,1271,2019,11,Friends,14,2.0
19362,254,2022,7,Business,98,3.0
19363,489,2023,1,Friends,35,3.0
19364,1547,2019,8,Family,12,3.0
19365,1611,2020,9,Friends,99,5.0
19366,22,2020,12,Couples,64,4.0
19367,429,2024,3,Friends,61,3.0
19368,1216,2020,11,Business,49,3.0
19369,1812,2019,1,Friends,103,4.0
19370,1349,2024,9,Family,93,3.0
19371,1414,2019,4,Business,101,3.0
19372,778,2021,2,Friends,119,4.0
19373,110,2020,4,Couples,91,4.0
19374,1532,2020,7,Couples,12,5.0
19375,1599,2023,3,Family,24,3.0
19376,887,2019,7,Couples,149,5.0
19377,1013,2022,9,Couples,43,4.0
19378,471,2022,11,Family,65,4.0
19379,906,2023,7,Couples,57,4.0
19380,484,2019,8,Business,149,4.0
19381,842,2021,12,Couples,124,4.0
19382,269,2019,1,Family,73,4.0
19383,1214,2024,10,Family,103,5.0
19384,496,2024,12,Family,83,3.0
19385,1450,2021,10,Solo,97,2.0
